xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1958	101.47530486329310
1959	399.61759668056538
1960	-172.39405388109299
1961	524.67305720144600
1962	140.61347284721842
1963	128.17907716316881
1964	72.881618806068900
1965	391.87088371462664
1966	190.61026276093526
1967	308.24854620327619
1968	-907.02397435024955
1969	101.53885149894450
1970	87.685016255506071
1971	382.01817702460903
1972	302.05422284512679
1973	269.24135500394209
1974	664.39315088009107
1975	265.72533025326697
1976	804.67482092703767
1977	-215.03621114776377
1978	62.268337873272003
1979	266.88350600608396
1980	443.15565778330688
1981	200.07205886218162
1982	338.96656894950615
1983	-52.381239736123007
1984	421.19293020526720
1985	295.42046330000471
1986	140.45396877694520
1987	-113.38231571297706
1988	402.05987180752550
1989	317.03437342711482
1990	79.747357193546804
1991	48.050920754804565
1992	-238.15006571319225
1993	-400.06224194584513
1994	46.095438407774736
1995	-8.7475121617030709
1996	404.08921631658586
1997	216.99783644890954
1998	-12.071987600313150
1999	453.30901206713042
2000	600.37783309415931
2001	621.38429630612859
2002	576.78446029431257
2003	-250.54521894014988
2004	429.31680674915583
2005	107.85391518911092
2006	225.02091798704123
2007	258.65863834751826
2008	458.07780972717887
2009	427.08198511786736
2010	-165154.99498013529
2011	701.54598619705394
2012	304.21145679635129
2013	288.47020019030788
2014	177.09759436227159
2015	309.93760540297490
