xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	791.74271347295598
1988	508.06426242531472
1989	213.11568057561902
1990	593.75431673737444
1991	760.50494489600646
1992	802.34409336359226
1993	732.55031765010210
1994	602.49594725492341
1995	661.51955263057243
1996	513.66472879047944
1997	585.98577513841497
1998	675.24625527980322
1999	396.36309879778230
2000	360.08948875409374
2001	496.41742311731196
2002	407.57868415185851
2003	388.14702791674347
2004	477.24636232077603
2005	557.61446984528027
2006	472.97894684675117
2007	476.78862266030967
2008	303.84086078278909
2009	383.20008394961178
2010	0.0000000000000000
2011	466.92384020048155
2012	325.01246735624079
2013	550.70984080607695
2014	484.54510422568222
2015	434.34859844410789
