xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	312.54722580543751
1988	329.00327708369508
1989	326.57398028796814
1990	305.68476701477005
1991	344.16146203027216
1992	314.77412868268601
1993	352.32220645826123
1994	329.39248742726733
1995	330.33136672530162
1996	331.55774878376201
1997	346.63671264044859
1998	338.80360600134441
1999	306.36938290953736
2000	335.63255398559994
2001	322.22269983128598
2002	335.44825571786106
2003	341.82371805634222
2004	332.22227265490761
2005	320.24418865540355
2006	350.20806423811814
2007	321.66420310278409
2008	336.55135721977922
2009	337.80354897503366
2010	0.0000000000000000
2011	399.55106683514850
2012	269.82930212112353
2013	45.392347167206708
2014	397.20351654132821
2015	466.32561671613269
