xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	321.52614819108061
1988	304.42198243338231
1989	271.14704415722622
1990	273.86343602804817
1991	249.55947099314784
1992	430.03868543981673
1993	224.65939449493112
1994	385.61438403532395
1995	302.62386847711917
1996	292.12215570263646
1997	356.73458139585216
1998	316.44516883743478
1999	219.32647926048509
2000	308.11796879051468
2001	299.17571797925757
2002	300.68861341199653
2003	290.32966457456240
2004	213.78347751973300
2005	308.46007348192495
2006	285.18413679036189
2007	276.77738405539083
2008	310.90301406809886
2009	237.69321850162675
2010	1223.8832914510340
2011	199.57112396557773
2012	290.14170109472798
2013	274.08143661754900
2014	283.25243190816957
2015	263.81178129913189
