xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1958	1056.5430619310093
1959	282.34125396446780
1960	260.06170901858997
1961	360.53175001879106
1962	148.31826909680905
1963	94.782286262992614
1964	291.97645868626472
1965	451.57361192983615
1966	463.62514013415455
1967	90.400029441268089
1968	991.57856751036343
1969	245.27497770856183
1970	1483.5747649457521
1971	24.739792720110017
1972	183.43024066622655
1973	584.69011524936786
1974	212.39493503172710
1975	340.89681374002782
1976	171.58016253519168
1977	758.36086907581193
1978	226.58166207731367
1979	203.60481011619640
1980	142.60973188547428
1981	447.66828186960379
1982	214.33016225346324
1983	830.88766359346926
1984	197.58444292709260
1985	388.10093216021608
1986	301.24820137434131
1987	1059.7023939426610
1988	277.72549439138368
1989	131.55235310922842
1990	581.72029726192795
1991	185.70091148282614
1992	1032.8306323864813
1993	289.69250241374596
1994	109.46988318070447
1995	379.44944568354742
1996	25.531688092944250
1997	2270.3457603124784
1998	907.43792322637523
1999	542.79788612326502
2000	79.175267036528226
2001	703.17162173135171
2002	39.849868716293656
2003	201.61252352267638
2004	160.58217684976529
2005	528.82861914047703
2006	129.22425638449579
2007	762.17132315498839
2008	45.878923538199558
2009	28.775522612507132
2010	67869.143666353746
2011	591.08240763704748
2012	262.65873829428131
2013	35.258824903144898
2014	-68.208971588647728
2015	39.562390098274250
