xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1958	169.61222155950350
1959	259.33220087263794
1960	314.62134364225722
1961	231.44184053428785
1962	274.94607224095580
1963	-64.425784575148100
1964	169.52761571758833
1965	85.954472465070921
1966	348.80055181957391
1967	-311.55927480388073
1968	1618.8995411086146
1969	759.50683367017655
1970	497.04300316901754
1971	193.09327542034407
1972	313.17574307173436
1973	47.768916278221923
1974	378.20946610123542
1975	317.33847939676252
1976	164.90348792153463
1977	599.94470336002792
1978	217.72575578060423
1979	329.88241102963138
1980	102.93743756398067
1981	274.52333645953604
1982	-51.842835905663833
1983	79.030282742239706
1984	515.47933628599162
1985	573.07787547321732
1986	-37.416534092487836
1987	381.71168023410974
1988	586.21420040896305
1989	352.06817310576889
1990	185.06744763059555
1991	470.37652505255892
1992	345.29966556807221
1993	90.333119626944836
1994	265.41996696727551
1995	174.77333611234735
1996	91.815024525107219
1997	177.44634011041057
1998	4.1291205595405245
1999	631.25910463696619
2000	487.61913370249931
2001	340.53932773427186
2002	305.70404671072151
2003	310.87683028544370
2004	-83.850590949295110
2005	510.67389545881019
2006	325.71965292035247
2007	134.49801350403391
2008	465.28167550738908
2009	422.72110926935750
2010	-52716.386189807963
2011	208.97830305808031
2012	453.97976825166279
2013	507.46917621044918
2014	46.115152643397323
2015	559.05900169517895
