xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	383.22944142257182
1988	466.02168275379546
1989	404.23543895780807
1990	400.99767881545057
1991	342.48742426221816
1992	355.30527675423758
1993	384.72434443035155
1994	385.21910920729812
1995	411.23628063656423
1996	404.94472445439220
1997	342.14885390732030
1998	425.22621953283675
1999	498.98326344894303
2000	426.71647247801752
2001	426.69920442977195
2002	382.13600371403049
2003	431.47864904679187
2004	402.78852458435534
2005	417.42676372409699
2006	399.33737751418556
2007	478.56519357969211
2008	459.00403088781547
2009	404.13886462255567
2010	502.02849591212066
2011	471.72462922087914
2012	407.71921088047105
2013	421.68026155112489
2014	370.18426236481190
2015	357.37893569520446
