xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	244.01285327995612
1988	259.51997904671072
1989	249.63656141516492
1990	208.96994554691395
1991	225.23120105576564
1992	296.59884784168128
1993	255.85071720172860
1994	248.95011802014551
1995	231.79939273636188
1996	254.87637173347176
1997	181.39661599004495
1998	221.09775643796186
1999	220.43512789659761
2000	241.49291431443007
2001	239.36589025767046
2002	246.48801264930199
2003	234.63276381020233
2004	233.07233577866504
2005	213.29577057619451
2006	217.36812709093161
2007	230.88741621392737
2008	263.75976788594699
2009	219.52633749600437
2010	220.94416679399458
2011	269.43566842610164
2012	219.04588763135547
2013	244.74881489232939
2014	233.03823588429401
2015	232.24551314463105
