xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1958	708.54649300404219
1959	448.00652901971387
1960	506.59843484381929
1961	406.65391037648328
1962	270.34165407774071
1963	440.83564416525917
1964	344.00245715631877
1965	456.90455148342153
1966	535.85592659978818
1967	370.44873957684069
1968	604.14119749387487
1969	589.26467913762258
1970	539.45953097533311
1971	659.77633407105475
1972	448.76669009476473
1973	506.96277272003056
1974	473.65194054533708
1975	583.60085915679451
1976	557.26540579884511
1977	1575.2944596796747
1978	490.35282348075890
1979	380.52063827898382
1980	548.37166677529274
1981	568.68050741239995
1982	512.98966397804884
1983	681.22438259108378
1984	283.25597026343053
1985	360.12826914268680
1986	513.14127624203888
1987	483.97472511908796
1988	478.76134018432379
1989	283.32995971604942
1990	563.99238762811672
1991	768.60825224030555
1992	858.70818250674176
1993	731.95352023697706
1994	582.71768160246359
1995	600.16056678664870
1996	455.35588601491008
1997	591.40843042434062
1998	585.10411052216466
1999	452.77329478762351
2000	477.87371372223504
2001	485.19733903975134
2002	294.73209763233092
2003	391.67509801840345
2004	510.33522232919717
2005	504.48337027740649
2006	356.33642527046334
2007	440.93109980489112
2008	298.37664800580490
2009	489.51277002783814
2010	47056.719596007395
2011	358.37993472294727
2012	338.50892721956950
2013	551.92470364652831
2014	490.75869012642312
2015	438.91978680481554
