xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1958	510.76867588872005
1959	202.11161579877077
1960	336.52937614820399
1961	375.17708201994640
1962	284.25388669565831
1963	265.50328653077327
1964	260.82668468044130
1965	349.80635919008910
1966	228.53464312692543
1967	236.41652037520390
1968	287.14069530835457
1969	268.82818097629109
1970	326.86308457908359
1971	298.35406220183319
1972	279.91296366548778
1973	276.89723535443443
1974	317.19654522403891
1975	433.27907072066085
1976	268.91475013496023
1977	318.84568234598976
1978	182.59483868410015
1979	232.15542535815359
1980	225.10868873639205
1981	214.35668637366513
1982	237.42863013135855
1983	231.60926942919554
1984	275.40296614030558
1985	288.76045511421898
1986	228.95265219967649
1987	226.25428459757779
1988	282.17036869761324
1989	342.90512418449111
1990	212.68064382809325
1991	203.61769502288803
1992	803.10775746491731
1993	217.53248690735319
1994	218.50740868510073
1995	245.44180884831982
1996	258.76673527268127
1997	570.42900227666462
1998	264.66763961132062
1999	375.12594508913247
2000	353.11144111007150
2001	376.63931405015325
2002	217.72051498149435
2003	225.66380631944793
2004	258.30098740998324
2005	325.07191143500057
2006	262.67753744674621
2007	224.44672002532604
2008	346.61631112741640
2009	290.25899382255398
2010	-19976.144162795743
2011	270.17566166567985
2012	371.73118202830375
2013	154.05872650977727
2014	213.03322852436801
2015	238.20938909384745
