xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1987	380.32361323927302
1988	401.87565439702337
1989	387.66734566881252
1990	373.49414215921308
1991	378.04004999328254
1992	375.16013967533377
1993	378.56325453267283
1994	375.75751102772500
1995	390.77334368843793
1996	386.62746205886560
1997	377.14340250382969
1998	397.51530094780651
1999	401.78331069068975
2000	395.26664554031743
2001	388.17003426811618
2002	377.02521136140791
2003	392.12386532851576
2004	379.42319486809248
2005	391.00437671111399
2006	386.65859167564668
2007	395.79655677819528
2008	394.58578673696729
2009	372.70566928333523
2010	405.05228253146947
2011	395.67848192078077
2012	383.13835457669734
2013	386.47816573315470
2014	369.47483696494459
2015	371.13202540680493
