xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1958	201.72802781839843
1959	229.29660725892273
1960	200.56366130499288
1961	201.80145436176258
1962	208.80532434356715
1963	204.18248961373575
1964	115.71523214848918
1965	314.00418290321215
1966	190.31605531875314
1967	181.84207399686363
1968	226.02012692737475
1969	169.59399325686084
1970	214.82182204183806
1971	201.64551387039879
1972	270.33289612207290
1973	119.09176464557962
1974	104.24727177932495
1975	196.45897657289643
1976	213.69938497461675
1977	236.07039466075750
1978	130.74891322720771
1979	208.25297941372304
1980	221.66231519055867
1981	232.22847147865019
1982	248.57577536175734
1983	38.239877670306669
1984	241.13838219533926
1985	149.90672876022714
1986	174.18796680713433
1987	176.56253029498572
1988	119.94023686335819
1989	138.36374238157424
1990	152.54062314023406
1991	179.30507095184743
1992	86.862655413183532
1993	184.32824387902826
1994	147.94265114117192
1995	127.55467950634103
1996	139.14473781608953
1997	317.23921819997179
1998	244.98344305982658
1999	194.88654494783199
2000	91.264965636148972
2001	146.75940669995327
2002	166.74646327126914
2003	64.041005036855935
2004	117.62385497894043
2005	171.29020319587369
2006	106.51640753240061
2007	37.665586646416159
2008	210.17727413319611
2009	224.13320383109982
2010	67.867717294085907
2011	215.41120901029251
2012	201.83386374427869
2013	89.945453567506348
2014	240.81889665028189
2015	287.44142060654201
