xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1987	161.04652277132189
1988	183.39008502109604
1989	191.99656617025923
1990	175.49227750376122
1991	175.51643313332585
1992	183.63368427534382
1993	171.59889406047438
1994	171.08289451469943
1995	178.66097343422163
1996	192.59847576095365
1997	167.92796570586245
1998	177.04843054069431
1999	183.38195112235144
2000	191.22002482228910
2001	198.33940794334958
2002	183.43475768679525
2003	169.96382678664935
2004	181.22229538207003
2005	185.41978629253745
2006	180.70061081483431
2007	192.17128977464111
2008	190.92251895566903
2009	177.51258467389425
2010	196.90098288841594
2011	189.73088898560300
2012	184.98909392191547
2013	186.70533585912889
2014	161.30918424994124
2015	151.76950828603987
