xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1958	67.492737060976424
1959	59.554546861320091
1960	47.605097460744673
1961	11.918550144883852
1962	79.537875574468615
1963	97.395817072608452
1964	73.113837834673575
1965	129.12789805135384
1966	114.31281883309879
1967	63.876794030180520
1968	103.63467899334552
1969	51.892691447479478
1970	82.419706822454884
1971	87.468064877616200
1972	77.370712006096369
1973	87.500845376154302
1974	122.07704948109892
1975	52.550071916394472
1976	144.13924064714274
1977	47.713892044995191
1978	69.933273352219203
1979	57.978655261130484
1980	101.32675797038132
1981	74.367079674460285
1982	65.527518333947285
1983	8.6978767018351846
1984	64.290225047042213
1985	62.835873117046617
1986	107.89645491538016
1987	134.60565011954242
1988	136.68479166302450
1989	91.661122393155665
1990	69.669179512696246
1991	88.410152498593675
1992	75.555479603367871
1993	134.86732605365654
1994	91.279845630387570
1995	57.936834588949637
1996	51.376181195075219
1997	85.443246934894091
1998	61.485094257537014
1999	37.667170812849974
2000	62.629729904812962
2001	62.696533373365241
2002	92.985088824803938
2003	79.681597322359380
2004	184.17156757904667
2005	82.839055812031120
2006	60.243639332680914
2007	45.782263993648314
2008	90.846048283101823
2009	65.764535507915042
2010	12978.218918867829
2011	58.582862218140676
2012	94.487974280551157
2013	59.338018974017928
2014	19.736218125653295
2015	25.933992385059696
