xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1958	322.58616998952698
1959	322.70662593495780
1960	323.29334817530491
1961	333.42554167515755
1962	338.70854555796308
1963	330.14839702400337
1964	323.22042822192429
1965	330.49664199704739
1966	320.89796750323637
1967	321.54702748232143
1968	325.39319036345512
1969	324.72114501916735
1970	331.61657360423646
1971	318.36720299983438
1972	328.77557247380935
1973	321.03801210692922
1974	318.48277223717162
1975	315.31876400519633
1976	322.78581293953567
1977	320.32213839002600
1978	326.90837778666793
1979	328.45264010773775
1980	335.66990422568296
1981	330.28677920980039
1982	324.51739244641300
1983	317.42086406692516
1984	324.95230702203224
1985	317.54732998680612
1986	319.98306472711670
1987	309.22002370209486
1988	318.10911449707481
1989	319.07714899788124
1990	326.33530222186141
1991	320.17282205016073
1992	314.75572139924884
1993	324.48583416855331
1994	322.10926555052578
1995	315.82457195225840
1996	321.70377176689988
1997	322.43719180130233
1998	322.40654357860575
1999	316.23453916900945
2000	322.34113002521497
2001	321.50719217128250
2002	320.62891616243314
2003	312.28882801189724
2004	322.94103287916221
2005	319.61961658022034
2006	325.55963844153456
2007	312.94438273110285
2008	330.55442279608644
2009	315.70738314134911
2010	311.49973714589197
2011	327.55446705523906
2012	319.48301459504665
2013	314.22081523083546
2014	317.89269277878162
2015	320.79086543097139
