xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1958	138.80588413632023
1959	56.442189492473112
1960	29.797926145683608
1961	-3.3208211069061626
1962	40.746936345827777
1963	54.836746897653200
1964	41.842854097451344
1965	57.804346124844827
1966	62.874606334102111
1967	22.517349719222938
1968	124.61787347810514
1969	40.209999935002692
1970	75.277172970891371
1971	49.088842439162264
1972	56.323320911671445
1973	72.215684248622182
1974	73.053190641087411
1975	90.906612470540267
1976	35.527985963356656
1977	149.78072920205085
1978	89.091724268975426
1979	46.464190669602715
1980	22.631327224148766
1981	50.921814509390352
1982	42.265869665699327
1983	66.695805704992353
1984	52.580112283182402
1985	82.088990268942737
1986	12.080076672990518
1987	105.21148803068445
1988	102.72691766266220
1989	65.200209268560499
1990	46.918168954502576
1991	-6.6246153021402812
1992	404.23716576318981
1993	71.185459650416675
1994	29.082838145331554
1995	38.778347991256375
1996	23.808856680625325
1997	26.971575128261030
1998	33.043268567144644
1999	68.303947137716989
2000	45.727735221606217
2001	42.130811514860291
2002	7.6679129591614164
2003	132.50879587423444
2004	45.206394145025797
2005	107.58206286442851
2006	69.497153721297735
2007	68.204845841984422
2008	82.216200386536030
2009	35.259537017121367
2010	2122.0371009573350
2011	1.0309403032034083
2012	29.137851415533238
2013	25.341884321539506
2014	31.145220338390960
2015	40.743363752650779
