xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1987	79.194134093153266
1988	36.641677905259279
1989	125.30334220102023
1990	70.220580047204024
1991	61.106779449483696
1992	74.175087303900071
1993	76.021718047392071
1994	73.539766866631609
1995	77.573740000307524
1996	64.541649264237819
1997	68.754617589330351
1998	80.938872670951923
1999	49.744870167847665
2000	45.358422773946479
2001	58.117957138746654
2002	52.844939943412129
2003	76.178462554303593
2004	59.667103595263967
2005	68.894783597213916
2006	60.669205369636963
2007	66.441655153772587
2008	45.487135719717102
2009	53.756623532053780
2010	3208.4106581783317
2011	60.493432525547220
2012	37.813318311471050
2013	77.174681027980711
2014	68.278100928453824
2015	83.409306845872052
