xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	28.736644290000001
cpt:X	-99.144755599999996
1958	103.93399251813742
1959	77.358051335620345
1960	96.090138894273920
1961	81.321197320347324
1962	78.519911557712788
1963	110.47547194137127
1964	78.910051567612484
1965	93.195804984589444
1966	91.058203974241962
1967	51.829631063992998
1968	101.18718924309680
1969	110.90640176156282
1970	96.910073497247126
1971	110.39664561275558
1972	110.47319250417625
1973	85.659404201398544
1974	38.016120620830357
1975	89.615643043857247
1976	49.947390019978116
1977	71.258178768880157
1978	49.559872050579045
1979	123.65747864479076
1980	63.260834464868417
1981	71.145087750814056
1982	87.423958102795467
1983	113.29493456158804
1984	23.506998569497298
1985	50.870857956667102
1986	82.631358004448742
1987	69.361879070506035
1988	51.862165897888985
1989	71.121220451919115
1990	65.416876614789430
1991	79.252832944969327
1992	99.879549846531347
1993	85.265791870820735
1994	56.277928473556408
1995	74.425506836275105
1996	61.130796772924946
1997	117.58837013603642
1998	126.90734883861143
1999	33.697129829402343
2000	49.003641574334658
2001	73.531813177673229
2002	33.668988511503542
2003	32.812787193771840
2004	34.876334644044675
2005	49.664497769619686
2006	78.304836579246228
2007	78.938072430416781
2008	30.383619442971010
2009	73.601062127933176
2010	-403.91647532036842
2011	48.127983510425949
2012	141.99238710161131
2013	84.756606783957864
2014	76.557941894651066
2015	57.759431449374475
