xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1958	1454.3962693260348
1959	1122.8883143722455
1960	1488.4065302090189
1961	1191.5314718380878
1962	1445.8110557855925
1963	1092.0685542506139
1964	1251.6636271764733
1965	1416.4013812432941
1966	1093.4853644562420
1967	1336.6810403114855
1968	1357.1871701903026
1969	1471.0926259810178
1970	1245.3920960174728
1971	1069.8293276343097
1972	1457.3774495793461
1973	1168.3140422171775
1974	1455.7825374275337
1975	1551.5944754427092
1976	1127.2656077141028
1977	1394.1053658267501
1978	1646.4627173032043
1979	1456.7459850614512
1980	1623.3860436929594
1981	1596.0472073361339
1982	1581.1339480219574
1983	1540.9341208375297
1984	1186.8021642406852
1985	1440.7296706324487
1986	1367.0751465749390
1987	1428.3527317066403
1988	1307.8233779613640
1989	1001.3057931221103
1990	1243.2656470566587
1991	1445.0840469292007
1992	1232.2573602838181
1993	1679.4904031183307
1994	1115.5376320922610
1995	1667.0314937321716
1996	1258.4450269812437
1997	1286.8375431824716
1998	1443.7541234264347
1999	1275.5106197736311
2000	1131.7791104567673
2001	1073.7477331211949
2002	1016.8801980398912
2003	1031.2433692740331
2004	1705.3906845658305
2005	1418.0923652975753
2006	1122.7308254292152
2007	1640.3745520179650
2008	1479.5149086838640
2009	1315.6233478106822
2010	-163464.76968737776
2011	1341.2262740334977
2012	1320.7531777974066
2013	1505.7381359191486
2014	1271.9969290231400
2015	1305.5095736859903
