xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1987	407.98471855491590
1988	351.62551955912841
1989	402.15088230982121
1990	405.27639110857649
1991	424.53783588770409
1992	412.81527044070134
1993	387.91394309249046
1994	426.93903800783596
1995	350.15584176458583
1996	392.06067253828485
1997	456.88172174387012
1998	355.79349475801735
1999	314.12460562842512
2000	373.15298769093465
2001	395.37414857444531
2002	400.87594917431807
2003	374.30132936085766
2004	367.45435040628422
2005	375.23174870795793
2006	355.81586084628145
2007	311.64477986124473
2008	333.32962037639788
2009	372.66267122590983
2010	326.01542474495744
2011	333.98510950047699
2012	396.87560760751126
2013	359.47343533199546
2014	362.14121676302324
2015	463.65177180675886
