xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1987	391.54971570161644
1988	433.00249558908286
1989	415.40669453112298
1990	379.29996520742770
1991	424.93320638697651
1992	390.50910215230851
1993	416.46814371780232
1994	412.52915978289326
1995	430.10737050913713
1996	436.14182449571541
1997	415.82934551922176
1998	441.37847543748819
1999	454.31245271583794
2000	405.91886875773929
2001	490.12043186312189
2002	397.17533069206468
2003	446.87778180952949
2004	443.32538845573941
2005	387.60913605701575
2006	441.81516859558440
2007	432.93015466293951
2008	417.15615105172787
2009	453.08956976719003
2010	468.81057508760290
2011	396.41321254569016
2012	414.57110704083999
2013	403.23805737531399
2014	475.91008567360768
2015	415.59844594131044
