xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1958	2285.4669187741192
1959	1575.3897459478828
1960	1185.8778142936474
1961	647.48013738376721
1962	1053.8511822571477
1963	1058.3778805631055
1964	1063.2378079266800
1965	1539.2467436057134
1966	2147.6309936189914
1967	868.56982071545008
1968	1578.7646642653290
1969	1580.2504843235877
1970	1304.7359354607654
1971	459.73740338891321
1972	1518.3973527622770
1973	1756.2388852606382
1974	473.47755479962689
1975	1221.1001471006202
1976	1216.6879384336360
1977	1986.3056445975096
1978	2457.2816779372451
1979	1996.1095688765961
1980	1654.5308823333598
1981	236.11721093266942
1982	1460.7893313723021
1983	3198.3816266892127
1984	1587.9892135162008
1985	1213.1175974839589
1986	1728.0965621459534
1987	2815.1456027838753
1988	718.00214046654764
1989	171.07517421154535
1990	1447.7222334096248
1991	3714.4746787630102
1992	3204.8500986781301
1993	2543.6637991785128
1994	909.40785269405569
1995	2268.2201295964223
1996	261.58305015946235
1997	1229.2043167908280
1998	2208.6682968634145
1999	308.08416358913200
2000	159.38148090621007
2001	1098.1414676177287
2002	1727.5369694973851
2003	2474.1828394157633
2004	785.28397726836465
2005	1635.0603813302416
2006	428.02746402466028
2007	1223.5617890857704
2008	276.21086593913742
2009	870.61321747771763
2010	12017.529767662994
2011	-163.82622120894689
2012	520.55260645308726
2013	1261.4702319451019
2014	896.83157261397173
2015	564.16642522573375
