xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1987	534.21975759259760
1988	504.75896183738126
1989	494.58819323861400
1990	527.63443998089417
1991	513.92175584358131
1992	537.04740623785040
1993	552.53236029455479
1994	512.91012136914196
1995	530.86226201591921
1996	489.38795982264389
1997	542.73094420605003
1998	460.31267996761500
1999	488.35346686664553
2000	507.88148858946641
2001	486.69373760867245
2002	506.19633939712207
2003	515.24922696451301
2004	525.34933092914719
2005	523.63272032826205
2006	503.31472120905630
2007	509.99479798531780
2008	509.15377444488979
2009	536.55240507632266
2010	501.03057624009534
2011	478.58958594123709
2012	509.39473781522304
2013	500.10767486258379
2014	528.14159235314378
2015	593.93989236035452
