xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1987	567.01897740738070
1988	521.22614917608905
1989	518.91123783184321
1990	501.72318371477911
1991	520.05453479689504
1992	492.49802280134719
1993	550.81686769877967
1994	527.59632509766902
1995	585.69134661222949
1996	583.68675235862406
1997	526.50783827766668
1998	555.62132448610055
1999	498.08063598231473
2000	540.51349331783240
2001	538.99436521667837
2002	502.63356788823148
2003	546.89396514096200
2004	490.16329447551675
2005	557.34253940990322
2006	521.16180575997248
2007	522.94360348099622
2008	486.14641346779297
2009	556.28346820140473
2010	481.79747244881924
2011	463.18935328154328
2012	504.39134299534965
2013	521.12404363075507
2014	529.66038226476985
2015	597.11055940460369
