xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	33.619494899999999
cpt:X	-110.92150370000000
1958	512.02701962354536
1959	531.41632948642371
1960	467.88178082317700
1961	469.19521613445363
1962	411.98041079231842
1963	552.91149605346618
1964	413.23609713199602
1965	423.39292131412128
1966	490.48002472192439
1967	468.80777218396537
1968	466.59040502170552
1969	452.15825599920908
1970	395.89595930270099
1971	390.32403538290305
1972	507.15512550391679
1973	450.77846282385889
1974	418.13163102677902
1975	385.13471643801154
1976	518.23302517485922
1977	485.26889988197945
1978	562.46711376125859
1979	504.62657916314163
1980	512.01395467273528
1981	457.21967120376280
1982	459.87328925167560
1983	399.85788466238756
1984	409.98629086055792
1985	449.63099316773258
1986	505.70734297018726
1987	509.56164331863226
1988	351.03486668713060
1989	452.82297843927779
1990	489.25641198161594
1991	510.29989611384184
1992	482.97268182443457
1993	522.47854398282186
1994	523.90073452504350
1995	406.13597313459212
1996	400.56515235785417
1997	451.68377102128630
1998	362.99822279248474
1999	377.46657606571586
2000	496.91539547522927
2001	471.46062087910212
2002	498.93978483949701
2003	453.43301049744309
2004	453.59087833174436
2005	440.81351379318431
2006	480.73460761132725
2007	413.97871948360608
2008	423.92267403767841
2009	440.46042826038195
2010	328.22686588793613
2011	427.10213786010490
2012	444.57757433756257
2013	487.40744254877563
2014	439.22221809564985
2015	424.48321534684203
