xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1987	324.93310748004922
1988	236.56416435814731
1989	324.37203899295992
1990	345.64404297964273
1991	404.48130242957154
1992	363.83381727302418
1993	354.53765904681302
1994	337.96057644469374
1995	295.75985091231854
1996	342.83279369264858
1997	371.90166214621172
1998	228.40800849474306
1999	229.49705718455269
2000	278.84752258262125
2001	305.97010413567602
2002	335.32690765767865
2003	278.52034318082332
2004	316.09251571685382
2005	310.62905411930092
2006	315.90642383441116
2007	265.00583229809314
2008	245.36974937121963
2009	330.66758455760680
2010	212.27360377651979
2011	218.11387768464721
2012	314.47386011017852
2013	306.22463028530285
2014	350.96261743910725
2015	416.23953786663952
