xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1958	68.023906106463983
1959	95.320423413708710
1960	68.813672318209456
1961	61.572658562554636
1962	74.982242693248708
1963	135.12553515332465
1964	70.138471294645058
1965	98.741941952525963
1966	106.24645080275619
1967	86.988040951114783
1968	103.22411881636620
1969	71.326560024674279
1970	101.90673194905457
1971	73.637264374493668
1972	99.254411516018195
1973	79.964558091312256
1974	139.68624224672510
1975	35.243158425175523
1976	165.97760738989419
1977	80.247713679428443
1978	125.98936386967142
1979	101.60972884159150
1980	117.25709172905701
1981	112.90690638390205
1982	143.93380588702783
1983	49.042104097381696
1984	86.459975887019425
1985	100.09375809046364
1986	104.66531337053473
1987	94.623013051065215
1988	174.33349544057933
1989	133.80816322578957
1990	119.72912677479886
1991	93.260812991789379
1992	95.324564308011134
1993	117.66515377024419
1994	53.435887146912251
1995	70.005323977847979
1996	84.418880951233717
1997	157.28566898531145
1998	96.481581551222376
1999	127.53307777949954
2000	125.07274856600404
2001	115.04750712467555
2002	104.49370686765923
2003	89.519557937454238
2004	243.67032874335314
2005	90.304843200083241
2006	79.365351304170019
2007	118.26045575756694
2008	88.847726060043328
2009	92.917108154581641
2010	22486.030668929237
2011	96.435731239322237
2012	121.69650615359978
2013	104.35749317133696
2014	4.2862019164790013
2015	65.910967042978996
