xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1958	328.42839113874572
1959	339.96337834424128
1960	357.90482879900310
1961	160.47128955397204
1962	328.13776235918891
1963	249.51749368425001
1964	245.04304995851828
1965	332.15836014865590
1966	170.51428842271071
1967	303.79032397115225
1968	287.09030445335429
1969	385.03909201366145
1970	56.207440103746478
1971	271.65659756962759
1972	459.34431370190481
1973	161.14736459266351
1974	347.46604334070236
1975	247.21208139882006
1976	352.72417374513782
1977	369.17619150185311
1978	401.87562380292775
1979	279.09534096071809
1980	371.31678015950496
1981	278.60223604286313
1982	487.50290607171399
1983	318.22914434718666
1984	209.18266048489610
1985	355.04560335439709
1986	401.36495142554634
1987	353.51343347034242
1988	158.41386570383301
1989	270.70714659279071
1990	595.70254754775374
1991	412.10446519671734
1992	442.06489734940527
1993	409.45570061398115
1994	438.24798421406967
1995	125.19880222801618
1996	292.31988402704110
1997	300.77632646633947
1998	194.01647684520111
1999	122.63925872582348
2000	314.87763302787118
2001	389.60079250099000
2002	133.15299582141134
2003	444.33955616065850
2004	535.31368798629205
2005	221.66672584025184
2006	368.14627317190957
2007	197.64710497421348
2008	107.88599023146037
2009	492.01184861091707
2010	176.47046404947187
2011	271.88639680385353
2012	448.67603505367924
2013	336.78116971778661
2014	372.92049865936792
2015	331.06725838727363
