xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1987	667.14295718006167
1988	668.24134501394587
1989	638.36829759648890
1990	670.17088570685928
1991	652.78015035036708
1992	649.43141718755521
1993	696.46491160691903
1994	661.95698048028146
1995	653.12733608489248
1996	675.81118622679116
1997	704.41356623999923
1998	655.46559300769206
1999	634.65812591988185
2000	607.75860385193687
2001	627.16104111212246
2002	604.62041695073867
2003	641.52877635538971
2004	634.88339196728714
2005	664.07695639871133
2006	631.53135590565842
2007	607.10389661983800
2008	693.38735633514204
2009	672.71248011395119
2010	582.62521375929225
2011	668.33191909555751
2012	710.47296508511704
2013	671.55186466727196
2014	687.86930345402766
2015	749.69611868767470
