xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1958	14824.203734790432
1959	28175.017396232819
1960	-10288.670230348735
1961	-17935.532705847356
1962	-19860.558837048131
1963	21839.388229001102
1964	-46387.767586208385
1965	27161.972866073120
1966	220.45498148032857
1967	-55.472559724996245
1968	22320.480927600285
1969	23365.489674801509
1970	-35379.881381277366
1971	8223.7047546031827
1972	55954.460943368293
1973	-22408.036065681881
1974	-15833.950024500406
1975	-20921.454279312260
1976	-11114.351228760686
1977	-20263.171886018623
1978	14000.909141928825
1979	31205.151326860723
1980	26023.933079402253
1981	8981.9886504216956
1982	37386.493148132591
1983	25711.440866913239
1984	-27053.260405622867
1985	-20016.310537239238
1986	43621.444904278629
1987	35201.627924028493
1988	-31670.107140353794
1989	6958.6307878105872
1990	13799.531497049087
1991	39376.988755942861
1992	17276.215511539034
1993	94268.661108413042
1994	47344.769754689289
1995	9355.1536325972302
1996	-11822.463814834446
1997	55207.412060312403
1998	-79531.706395279354
1999	-82205.824375256911
2000	5473.0492566890007
2001	-25551.972296108703
2002	6952.1357438096029
2003	-27755.691063044284
2004	18555.102089099866
2005	28363.211266114471
2006	-9440.9126996535269
2007	-18449.896251432234
2008	-1617.7145497572585
2009	347016.13734294818
2010	-850.74646214404015
2011	-34731.611182982706
2012	-514.16457102396998
2013	-2364.0702026890958
2014	22660.570999818032
2015	55757.165292108584
