xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1958	463.41930943889042
1959	339.03835906689972
1960	385.22391408771853
1961	380.15533892341421
1962	412.37335052755918
1963	470.12613954540768
1964	354.98800083996662
1965	479.70609110425227
1966	482.08747943403324
1967	450.49518006117898
1968	478.30024347509158
1969	369.24957305410783
1970	417.98652075754751
1971	475.43857802471223
1972	456.66827075815911
1973	441.80285137824490
1974	464.83706729145149
1975	435.96493493850392
1976	456.19153893779867
1977	420.04105633431766
1978	400.71533351344607
1979	417.12836990360813
1980	591.96676124545240
1981	494.23559400697360
1982	463.71602771861160
1983	441.98435585527596
1984	417.20759319543134
1985	488.12021439057759
1986	435.52719189348483
1987	423.35954189252732
1988	507.47732924349179
1989	481.08135105105856
1990	424.02172111134314
1991	380.13405014412729
1992	464.96679593898887
1993	469.85179076720732
1994	482.23596084659249
1995	348.82512340902753
1996	381.57641916809928
1997	446.72945151457361
1998	375.03742387188538
1999	332.64306867514568
2000	375.76818942287298
2001	429.00904088394987
2002	421.89097939044086
2003	429.19374228940626
2004	475.25210615879530
2005	278.87494873979813
2006	413.75431268220512
2007	395.25853476730191
2008	344.60974354789153
2009	359.42074244142742
2010	333.66490921195930
2011	368.66317740956652
2012	428.39979808323238
2013	391.42225298055945
2014	349.45705201656574
2015	429.47395673115761
