xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	28.308889059999998
cpt:X	-98.557238400000003
1958	430.20996250482369
1959	440.05485362297566
1960	432.11560784837457
1961	437.48365280263215
1962	425.74124975635897
1963	437.14860457662797
1964	419.02769280903868
1965	449.34205930997308
1966	423.06274441925109
1967	422.70865748988973
1968	448.89541871184736
1969	418.32401012928312
1970	438.11193253279043
1971	440.42484870391382
1972	447.01833145761589
1973	406.65415702634897
1974	417.30205095142975
1975	421.24740335169304
1976	431.94150431778610
1977	422.87080333219831
1978	433.63662366999813
1979	442.73691485607952
1980	434.94638969892475
1981	446.59251251682394
1982	431.37052932810866
1983	395.67675632670097
1984	420.12413529305985
1985	411.65486507131214
1986	438.76909221153880
1987	427.71846012486367
1988	414.71554253941298
1989	417.17163227627145
1990	429.10673148362326
1991	398.33837661854324
1992	433.41013041961043
1993	428.93229326248206
1994	417.86866238086969
1995	392.44002461192582
1996	414.61552913695778
1997	426.90539212721762
1998	419.98427505367323
1999	388.81714646792693
2000	392.37124440205969
2001	395.79156544102398
2002	418.19275624749508
2003	421.58004702599112
2004	442.77246750321075
2005	405.54431314950574
2006	404.84031356611933
2007	389.27429901515490
2008	413.69346119522646
2009	411.13724883079192
2010	394.79143905708992
2011	432.53843580455793
2012	435.14736545872614
2013	394.60838423120879
2014	433.50703988996929
2015	440.65543078327170
