xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	36412.537579479504
1959	32345.383961456930
1960	28009.025318912682
1961	28510.174226448431
1962	27524.212004462639
1963	27444.770166702812
1964	32848.352412305343
1965	25611.247951063004
1966	31361.228574030636
1967	30029.256452891284
1968	30389.098426793604
1969	30883.176025438988
1970	26252.657322458221
1971	24377.855365269355
1972	25247.807272957591
1973	37216.787445649490
1974	21968.624414661022
1975	28534.063301707480
1976	28331.820989810483
1977	35325.602007738278
1978	34264.232710534809
1979	32601.648366889778
1980	32516.237444902916
1981	28225.664704937677
1982	32460.670088134088
1983	35933.782357485376
1984	25939.467649439182
1985	28484.964926254383
1986	33452.026562477346
1987	34838.437315786010
1988	28536.154632561236
1989	24735.861322204360
1990	30770.318499619949
1991	30956.470461665558
1992	32032.745160002065
1993	33532.016731216987
1994	30059.154885211730
1995	30357.035136566206
1996	28453.759418061058
1997	31837.975080339602
1998	47643.487998941360
1999	23401.237016845371
2000	24164.814162003830
2001	25780.038224803051
2002	28623.637852587744
2003	31424.493490694214
2004	28765.719362812277
2005	29311.875602090506
2006	25812.941416913654
2007	25718.187587078701
2008	24736.588024537970
2009	28416.725259681811
2010	154585.31055404432
2011	26928.367916464875
2012	24281.076742858371
2013	26331.595993210853
2014	26905.164167050083
2015	31964.314755187526
