xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	86230.545051038644
1988	86390.705502048775
1989	86480.067235373310
1990	86332.052801986720
1991	86388.336906297205
1992	86200.728130939533
1993	86156.317096754879
1994	86248.222423946951
1995	86414.629616385006
1996	86235.990113542066
1997	86045.296900347894
1998	86365.979217078086
1999	86870.267820558147
2000	86670.895200488420
2001	86656.002061820604
2002	86732.807731178997
2003	86729.548200101723
2004	86463.881501072217
2005	86132.076701102953
2006	86393.342931103049
2007	86791.661411826848
2008	86837.397985723263
2009	86635.401238307197
2010	86753.333499224027
2011	86805.011014950433
2012	86972.205879573215
2013	87030.922027888344
2014	86391.445836997504
2015	86444.786372187518
