xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	-108922.72411212458
1959	55317.844641385913
1960	44827.057244071475
1961	44082.687153741033
1962	74904.283495502386
1963	-28766.425760845890
1964	-18189.095009129553
1965	43038.953986405199
1966	30364.948142768189
1967	-34387.746625256332
1968	-29457.623847720664
1969	66337.120266473648
1970	-77298.600043873943
1971	207448.13307799611
1972	-60355.562203329522
1973	100096.56374567994
1974	-13603.578754958537
1975	101605.91242006332
1976	11740.506522566202
1977	82755.147643444769
1978	155872.30797505379
1979	-10338.329050495060
1980	41937.497971207034
1981	91539.399591288762
1982	98828.393735087011
1983	24201.522163666039
1984	148595.38935283737
1985	74772.188444632571
1986	34362.518223300503
1987	85060.332143813954
1988	121655.41813730658
1989	216016.28667279822
1990	28739.507135118292
1991	5230.5217821097867
1992	-3670.8167941970532
1993	152910.56137368508
1994	212974.00632545198
1995	78324.955024581839
1996	120702.46635015907
1997	118530.97924837310
1998	70950.527141573286
1999	49059.629951181829
2000	164869.74968333117
2001	237978.70730418959
2002	50714.799642284677
2003	36859.448308239706
2004	19493.366087296599
2005	-4392.6782045263244
2006	-13627.772643728924
2007	83832.574026243034
2008	194940.34584778213
2009	-38571183.243720859
2010	-29344.344120548085
2011	74891.030795641389
2012	122086.02288288996
2013	43526.387674002908
2014	154615.90008783140
2015	71810.420854582611
