xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	47939.614069595023
1988	54264.507768967458
1989	55090.529136664532
1990	59979.278689467668
1991	57038.424478253408
1992	54183.776080566618
1993	51489.497589809907
1994	55649.408033962340
1995	51367.713550303510
1996	57197.280520677145
1997	53462.333473509898
1998	64375.832413565076
1999	66058.706383794110
2000	60164.100235367208
2001	59818.316729781407
2002	55126.193506593750
2003	58698.055960491758
2004	58046.709900394046
2005	52905.216858698754
2006	58904.498297499027
2007	62161.581228388910
2008	59180.827939227354
2009	55899.175018826943
2010	67474.211376115563
2011	62763.069794235649
2012	55671.546715822253
2013	57740.140236867221
2014	56394.787637105263
2015	55140.846791037060
