xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	43798.918413184969
1959	43078.039875224036
1960	42390.563963899913
1961	43826.807114764088
1962	43330.136514345046
1963	43884.475227323121
1964	42622.604418376926
1965	45661.007879333316
1966	43085.617161935283
1967	43509.589111672933
1968	45382.660715009493
1969	44493.096849833259
1970	42054.709400356442
1971	42186.895985011928
1972	45635.234341442541
1973	41588.751636968307
1974	43987.295086982915
1975	41559.268760269442
1976	45136.661495370863
1977	43547.157851958764
1978	43703.263640973564
1979	44434.511659893113
1980	44442.914454272279
1981	43513.890062466467
1982	45643.061651163815
1983	42509.539880566110
1984	42969.303210582533
1985	42166.398614551421
1986	46679.869161410548
1987	45665.626266504143
1988	41464.390246598297
1989	42689.650487162085
1990	44848.310101209674
1991	45013.262253974302
1992	44164.342890141517
1993	44829.376195061704
1994	45354.049197192195
1995	42924.412932594860
1996	43708.061129402988
1997	46468.520940584385
1998	41599.771388695117
1999	41918.673088508862
2000	42425.960567253140
2001	43462.582405656300
2002	45719.446908331469
2003	44907.954975686938
2004	45237.268700678789
2005	44383.662861387471
2006	44100.457468618013
2007	42039.408912915947
2008	43435.983136751020
2009	45430.302153530567
2010	41073.601611640966
2011	40409.395255378113
2012	44207.100804195878
2013	43901.495503371138
2014	45338.000879388084
2015	46925.654461279039
