xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	37810.431467311813
1988	40964.376439967324
1989	40451.481163415767
1990	38160.166707560682
1991	38738.844382219911
1992	38317.067762338993
1993	36924.777068199728
1994	38510.009165122552
1995	39085.820296764919
1996	40086.538507045654
1997	36932.294181222431
1998	42048.368553996610
1999	42511.606812294878
2000	40866.685715636864
2001	40337.577958106325
2002	40178.761948720348
2003	39824.517890582596
2004	38529.332719219121
2005	39185.545974946690
2006	39664.635855822016
2007	40459.470711707632
2008	40182.486644537043
2009	38190.596402346266
2010	41071.302492601724
2011	40725.179300741540
2012	40083.234908375678
2013	40414.612622254557
2014	39239.562847856796
2015	36141.033004796394
