xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	39196.445881540814
1959	39093.903543032378
1960	38582.703747462125
1961	37863.163701661892
1962	39389.022225246110
1963	41026.548699851897
1964	37337.867548563991
1965	39286.811371666474
1966	39535.693374784285
1967	40739.554739063133
1968	41413.253202743399
1969	39798.981112662681
1970	38394.429260615208
1971	38010.754435088369
1972	42358.473723084571
1973	36148.241323729882
1974	38959.774646525591
1975	38011.522034095891
1976	41263.059343947978
1977	39222.120799218275
1978	38226.790300411965
1979	39872.786744697376
1980	38848.287412688966
1981	39417.929782631749
1982	41436.801284252513
1983	38418.427465212575
1984	35117.261085123275
1985	38533.774862938284
1986	42659.731238981265
1987	40974.663771584106
1988	35820.954385839912
1989	36894.839656989752
1990	40609.790736554525
1991	40958.868228816420
1992	41659.020531672570
1993	40840.229651291615
1994	41823.900161743266
1995	38413.990237086953
1996	39186.514974851525
1997	43746.680587004310
1998	36293.559438850032
1999	35849.355386897158
2000	37562.031868055725
2001	37700.557602551075
2002	39927.358812892133
2003	37720.109799556521
2004	41386.155605750879
2005	38612.033520883975
2006	40304.719449391363
2007	36270.568804655311
2008	37931.362960501829
2009	42381.731822984162
2010	36052.533938825181
2011	36523.162977412750
2012	38443.629678169011
2013	37830.862835307482
2014	41706.863552273360
2015	42530.929534995841
