xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	54141.580225739614
1988	60300.238357771756
1989	58329.719418675624
1990	55054.742784940623
1991	54485.291856206641
1992	56609.100451469923
1993	53848.867377875431
1994	55579.966816342203
1995	54083.756564474301
1996	56991.280600803380
1997	50533.292685228284
1998	60477.474298634479
1999	60164.254210581865
2000	58383.644015780228
2001	57926.868356085251
2002	56118.938093773686
2003	60268.071336018940
2004	57390.019399864359
2005	56804.326372474745
2006	57228.731495144959
2007	57381.201663592517
2008	56553.382803374108
2009	55441.632891571768
2010	60443.992134864813
2011	57680.874301598240
2012	58208.293502998909
2013	59497.633590391444
2014	56194.793329423621
2015	51781.883911253848
