xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	02.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	35530.287615491005
1988	32039.185884295308
1989	22914.618515231417
1990	28269.414499579896
1991	32095.682650959516
1992	33314.787014172325
1993	31420.488526438698
1994	32130.257866058098
1995	32810.503698272609
1996	26799.253323720677
1997	30660.814032706439
1998	33529.301337151192
1999	22993.356240320820
2000	19881.205202068188
2001	26786.604449854829
2002	28172.086662416186
2003	29692.270948346002
2004	28294.015414049198
2005	32920.901660285301
2006	26739.410985296236
2007	28139.820924630279
2008	25406.507255816559
2009	27070.371641651440
2010	577886.33562238014
2011	26540.329223767712
2012	27139.717215124314
2013	29299.511141923063
2014	30865.956463119728
2015	31275.913236410262
