xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	38261.810533380863
1988	41496.617292801559
1989	40433.595665515924
1990	38273.318720337898
1991	38375.112178982519
1992	38037.571909837709
1993	37951.978687312163
1994	38957.166632270302
1995	39292.927963023634
1996	39300.233948593755
1997	37896.545939737356
1998	41227.268532350761
1999	40059.632580181344
2000	39987.874820235214
2001	39420.218947962814
2002	38806.908746172827
2003	40300.043653279485
2004	38492.766112173238
2005	39047.647382438015
2006	39694.630596859221
2007	40618.160713059580
2008	39829.199022159883
2009	37479.295530361225
2010	41086.954600023644
2011	41029.835824437600
2012	39801.725948887106
2013	39733.866404964581
2014	38308.002992081194
2015	37562.606007967086
