xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	55248.145533858464
1959	55479.136270984163
1960	55170.730235944386
1961	56183.494787297459
1962	55421.256821402050
1963	57261.456653568152
1964	55977.704650572821
1965	57617.448898669609
1966	57362.383788055929
1967	58675.900958103732
1968	59368.179239567173
1969	58773.356216912376
1970	54682.476700739746
1971	57485.291170207725
1972	58620.303828259202
1973	51043.126977451342
1974	55118.557670408685
1975	57569.941552971046
1976	60571.559811505518
1977	56735.056480505948
1978	58743.498221012233
1979	54550.726596872715
1980	57791.401157735738
1981	58897.113594234004
1982	58782.301558471656
1983	54333.774293184470
1984	53362.144439396812
1985	54644.837694490081
1986	55342.202918188035
1987	52406.687157774140
1988	54927.724684404398
1989	57016.701481868295
1990	55540.162831197726
1991	56180.095046197413
1992	61058.016429112176
1993	55590.459516050047
1994	56644.091756901493
1995	53951.364792821347
1996	60001.042763764250
1997	53706.524337874551
1998	52931.773976227712
1999	54606.030122450815
2000	52214.592753406483
2001	56513.450972920953
2002	50208.759464756891
2003	54917.674331207891
2004	51952.759457780339
2005	49237.298367739073
2006	59452.860507146135
2007	55563.038328031456
2008	53743.791796707548
2009	55370.135284187025
2010	625624.09802618076
2011	54914.656354060142
2012	59317.669949335483
2013	57290.942318177244
2014	51648.796162055311
2015	51632.876699277927
