xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	55189.110876953193
1988	59446.991075964077
1989	58354.590734052559
1990	55538.132321448786
1991	56572.472792475070
1992	53820.045487366631
1993	52512.523827455632
1994	55971.757187179712
1995	56837.922720131290
1996	57439.140353656250
1997	55473.271734449001
1998	60868.527848968952
1999	61069.608994397597
2000	58438.123773642794
2001	57811.243257334529
2002	57523.933957125446
2003	56412.436196467286
2004	55466.850376059279
2005	56769.192589879043
2006	57914.997236178984
2007	58961.535406078605
2008	59862.052672757593
2009	54980.581467143944
2010	61545.623369773166
2011	58802.211899952425
2012	57287.766598266338
2013	59107.765233493265
2014	54660.526843782813
2015	52647.629742122139
