xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	33493.627347314032
1988	32710.358760107945
1989	31605.756650828833
1990	32385.947930680864
1991	32284.188332495301
1992	33233.734882392731
1993	32209.269402069134
1994	32199.271668331941
1995	32805.418909853746
1996	32090.776309205037
1997	32219.852842513272
1998	33599.257612236463
1999	30785.805609132647
2000	31015.923736235600
2001	31364.790872515561
2002	30935.069561033721
2003	32452.288466590646
2004	32115.267213945383
2005	32354.238017851512
2006	32096.585628776193
2007	32554.121938424818
2008	31259.498500337613
2009	32265.684572998314
2010	136465.26251354272
2011	32717.751557861051
2012	31327.243573368425
2013	31985.881013242215
2014	31337.496394735532
2015	32097.425614012987
