xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	01.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	38760.103185576372
1959	32307.170924954469
1960	31735.753061880121
1961	31008.778643578225
1962	34539.395441623252
1963	33294.253355394125
1964	35147.168707642828
1965	33391.424691272092
1966	31193.170051192450
1967	31810.701371761672
1968	28073.872415477843
1969	32581.521089913982
1970	31114.885072316767
1971	35266.047764903349
1972	30736.021556064923
1973	36857.037772514515
1974	32336.742403858712
1975	31106.062356576829
1976	32970.486734242091
1977	32826.246744957025
1978	34070.601184805477
1979	36076.570861948276
1980	32100.003828602301
1981	32369.561691065690
1982	27280.677357938981
1983	32106.401543361193
1984	32021.150392519372
1985	30414.102630546615
1986	36836.716086002067
1987	38448.082144917251
1988	33748.903942300996
1989	28339.950325179394
1990	34920.318352985232
1991	33626.126536737007
1992	32129.845258048845
1993	36346.599171749738
1994	35931.411626868226
1995	42503.999319388502
1996	35574.520743324967
1997	39396.173526156665
1998	33450.940110605021
1999	32586.593284182709
2000	30353.649880153065
2001	31387.419528856113
2002	32036.404394204616
2003	38208.597166374770
2004	27717.119585888118
2005	31625.351312733314
2006	32281.867445887936
2007	30779.496076068070
2008	31010.130542444305
2009	32172.975541990148
2010	68139.154024984513
2011	30574.645013796915
2012	36231.772153971739
2013	34376.661418024451
2014	27728.753070029717
2015	35183.582845915749
