xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	44884.201461724660
1988	41711.410605619545
1989	43078.570832904748
1990	44542.413520501039
1991	46445.717253192292
1992	44401.262013465806
1993	45989.238494100420
1994	45031.711970651544
1995	43312.609585790982
1996	43551.989216523871
1997	49093.010702579253
1998	42546.175877096837
1999	41475.330091488147
2000	41784.900030155484
2001	43368.088755951081
2002	44620.890199039684
2003	44103.420993536085
2004	45207.306805676701
2005	43340.784379223536
2006	44078.115156429863
2007	40898.803203188843
2008	40868.814661967110
2009	46423.579950431595
2010	40494.123028458598
2011	41157.622338123438
2012	44198.156133316334
2013	43754.963298760653
2014	45216.073706427174
2015	46891.450137916960
