xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=29, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1987	57807.890059524856
1988	57862.585369326131
1989	57430.299486145290
1990	56336.493388063311
1991	56576.083216427920
1992	56651.922752265295
1993	56544.616578073350
1994	56426.475467438169
1995	55787.622749773298
1996	56210.161911955969
1997	56204.834639504239
1998	54989.077476618077
1999	55717.280526389375
2000	54637.308370839390
2001	55535.585578998878
2002	54208.476549027320
2003	56234.768060718932
2004	55531.984633026070
2005	55678.686536979178
2006	55778.567196194439
2007	55634.152107504415
2008	54225.927330553714
2009	55381.795330461893
2010	494134.61839586409
2011	54883.104247651368
2012	59192.432106672379
2013	57170.216688863577
2014	51656.675937341293
2015	51567.715888962062
