xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=58, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	41.780586350000000
cpt:X	-90.252072999999996
1958	37686.869765490861
1959	48510.200595875591
1960	38019.852015884273
1961	32727.125284192574
1962	38672.499202066290
1963	33841.946708507719
1964	32335.498712284774
1965	46654.336755377466
1966	33914.032712023130
1967	30562.423481315403
1968	53509.209794941504
1969	34357.364182679761
1970	35302.149550955452
1971	33196.344023058104
1972	51550.466292708559
1973	42827.343050013194
1974	28431.753855128489
1975	34588.902684155750
1976	31019.503778161212
1977	45717.745751230730
1978	42475.644653495954
1979	38609.480813090537
1980	38998.671702953456
1981	40811.580773970520
1982	56367.757259425583
1983	33821.763613502284
1984	45856.362712782779
1985	61233.408410497228
1986	85330.074993651448
1987	32599.038478290538
1988	34114.829665950856
1989	26408.372831170280
1990	31944.981656171560
1991	33968.754524038981
1992	51352.436957828344
1993	51674.843912274460
1994	49715.612234913795
1995	46046.865469644465
1996	35018.704757240113
1997	50909.686601359463
1998	21490.171195110557
1999	27332.292943896413
2000	27656.088027150028
2001	36702.533067795412
2002	38965.074840938025
2003	21297.365087355178
2004	35127.491629420998
2005	33839.596508261573
2006	41137.901953489229
2007	47508.354569053903
2008	28773.124024363024
2009	37235.584954866463
2010	54084.391328283178
2011	32488.127642680702
2012	28778.246418110601
2013	32077.841412661619
2014	33305.514170762086
2015	60922.971342279328
